"avgvelocity_x","avgvelocity_y","avgvelocity_z","gesture"
"-129.70894","-18.1479","73.45017","n"
"-73.69318","51.231823","-30.312925","n"
"57.83061","-35.536465","-118.98025","n"
"110.149574","-87.760254","3.821246","n"
"56.27652","-15.734656","57.161163","n"
"49.62436","32.128845","-58.273945","n"
"-94.58435","60.88358","2.0556118","n"
"-107.10163","-2.6074257","25.892721","n"
"-9.565091","-20.731047","-65.662445","n"
"16.367918","-4.903274","0.25808463","n"
"-18.88632","-7.009496","105.05713","n"
"-148.19005","46.852276","124.96343","n"
"-41.580105","102.865456","-43.515217","n"
"134.737","9.052402","-149.76472","n"
"162.7843","-63.86679","-68.86837","n"
"-9.71149","-18.304867","49.709232","n"
"-107.04099","-31.228172","34.25066","n"
"-86.874855","-48.61732","41.105377","n"
"-52.722687","20.141764","35.20135","n"
"43.73665","26.50617","-47.88059","n"
"58.554775","-4.6340485","0.9451256","n"
"61.409348","-28.38659","71.80947","n"
"30.046335","4.363132","87.260376","n"
"-92.5637","-32.126045","44.205944","n"
"-126.55294","45.483494","26.094637","n"
"-87.016266","84.703","-71.698425","n"
"47.783234","-18.104982","-108.51529","n"
"76.58888","-62.44811","10.376075","n"
"-7.162163","-74.22177","88.01368","n"
"-46.27235","74.48715","10.848255","n"
"18.62028","79.8599","-107.7135","n"
"57.06381","20.141603","-15.982112","n"
"60.452408","-24.775091","61.99574","n"
"22.619055","-91.94547","119.529854","n"
"-3.0270808","31.193888","-61.176758","n"
"-33.98733","71.592316","-116.23739","n"
"-26.523834","29.348778","-10.118736","n"
"16.393936","7.0672154","36.409477","n"
"36.972836","-11.594548","61.64622","n"
"21.889067","-76.85855","65.858154","n"
"-47.80638","-43.767292","18.650496","n"
"-0.7322264","49.202465","-81.001","n"
"44.985016","-9.238179","-52.64508","n"
"27.397104","-64.74593","77.685715","n"
"-34.88524","-24.04345","53.798767","n"
"-31.151512","31.296522","-67.29551","n"
"-2.8802493","58.716908","-132.55722","n"
"47.839397","-2.8050642","-69.37355","n"
"18.005774","-33.165142","32.57176","n"
"2.059456","-33.33379","18.992243","n"
"-0.6086998","-16.177088","-12.601901","n"
"3.8604734","12.812205","-35.226437","n"
"1.4732718","64.021065","-31.98365","n"
"0.5439201","-43.219147","73.02417","n"
"-8.709826","-10.064842","115.451454","n"
"19.122795","10.977364","42.88325","n"
"4.0988135","54.184998","-63.005478","n"
"-27.579584","76.50672","-70.84512","n"
"-41.173847","6.159115","-50.50237","n"
"-18.445951","-3.288913","-5.0225506","n"
"26.785772","2.1208684","34.21809","n"
"47.365612","16.334076","28.91097","n"
"50.50246","44.826153","25.165014","n"
"19.193554","7.758105","-1.9705434","n"
"-52.555573","-45.183506","1.2021942","n"
"-28.047052","-11.704616","-45.36421","n"
"68.75649","-29.112768","-28.613619","n"
"-2.859904","-19.046373","91.458595","n"
"-69.16602","-6.0848937","72.41166","n"
"-33.748745","4.340958","-70.963646","n"
"39.41483","-18.17304","-93.22355","n"
"51.34547","-19.954979","15.169414","n"
"-9.078894","-20.008076","105.71664","n"
"-87.76361","42.55778","57.115887","n"
"-39.950016","58.668056","-72.94703","n"
"49.887558","5.3210697","-99.77729","n"
"112.385506","-65.538826","-46.81715","n"
"58.877533","-24.171225","53.562042","n"
"-52.868053","-6.147415","120.7994","n"
"-90.419426","52.044094","6.143873","n"
"8.528708","29.440622","-82.109535","n"
"61.807156","-63.7276","-53.561543","n"
"35.520397","-15.492036","24.01507","n"
"-82.26313","7.7458515","86.531334","n"
"-99.95026","53.629665","51.173786","n"
"-7.33918","39.0298","-65.7324","n"
"94.227486","-57.40141","-94.552734","n"
"83.550224","-49.232193","50.517773","n"
"-27.437262","-9.436826","105.512794","n"
"-68.30763","27.397362","0.05783081","n"
"10.682735","22.835442","-119.70324","n"
"66.93101","-35.722214","-53.891666","n"
"82.16122","-24.012976","30.017523","n"
"-31.652391","9.053618","112.36914","n"
"-92.522865","34.509396","57.35171","n"
"-74.62325","29.063086","3.6913936","n"
"26.144655","10.139564","-89.363","n"
"95.51963","-13.648633","-70.423454","n"
"47.703182","-24.472685","38.221443","n"
"-44.16296","33.564114","70.62265","n"
"-5.7744465","12.619758","-16.922905","o"
"25.06494","-36.609665","-3.6656933","o"
"20.745314","-127.920616","37.7077","o"
"57.349712","-41.720127","-80.319695","o"
"-80.71711","163.93526","-60.688816","o"
"-112.104195","27.451532","57.636974","o"
"33.145817","1.746348","-2.441803","o"
"136.46242","1.0314385","-145.4756","o"
"20.226357","-70.50973","42.20047","o"
"-193.36491","20.857042","77.315926","o"
"-95.91041","165.23389","-66.18257","o"
"110.970726","43.915356","-151.94926","o"
"180.20557","-73.63764","17.967743","o"
"70.645325","-28.385088","91.168884","o"
"-66.047844","29.159983","86.346436","o"
"-95.99993","32.63565","-74.38441","o"
"8.639741","-36.336212","-101.059814","o"
"73.050575","-44.555557","-43.313854","o"
"61.831074","14.274709","117.111145","o"
"-22.785751","70.81613","133.71376","o"
"-138.12932","18.714447","-3.831173","o"
"35.758205","-46.489605","-111.48029","o"
"162.95496","-63.63899","-39.439037","o"
"58.937","-0.12040266","104.66209","o"
"-138.27057","-6.161367","145.28192","o"
"-208.12846","-2.484553","-4.156294","o"
"8.096024","31.563972","-149.23064","o"
"170.29591","3.5369446","-140.35822","o"
"103.99048","11.635751","-109.720695","o"
"-186.59192","-55.480896","94.27419","o"
"-234.28465","-55.03857","156.40971","o"
"-9.329253","-10.93089","-45.409634","o"
"171.42616","-27.860388","-155.04323","o"
"164.67868","-22.945051","82.04062","o"
"-173.12903","16.460802","103.43215","o"
"-220.88786","113.27915","-15.849111","o"
"-7.352352","57.898483","-115.1993","o"
"107.676025","-95.626465","-57.210125","o"
"112.33655","-38.898876","1.2895223","o"
"26.291971","138.17299","-41.21964","o"
"-130.8872","37.76343","57.182556","o"
"-141.80608","-117.88525","94.699615","o"
"-99.18689","-166.18938","50.78049","o"
"-5.570502","3.791467","-86.157005","o"
"104.39309","88.209984","-130.18007","o"
"173.51921","-44.63057","2.858176","o"
"-8.355447","-72.77419","128.99869","o"
"-117.29623","100.1369","25.949469","o"
"23.192963","163.02415","-104.83578","o"
"44.458897","-146.94177","43.40864","o"
"102.68215","-71.01423","33.697365","o"
"94.451454","57.794373","-141.69691","o"
"-48.53654","138.81844","-2.1187756","o"
"-117.69113","-115.94526","103.24503","o"
"-74.06472","-173.16847","1.0008011","o"
"-71.10406","102.61611","-26.633032","o"
"42.64801","217.7866","-55.241856","o"
"107.278015","22.948492","-6.8109093","o"
"135.8918","-167.69307","89.73148","o"
"62.40923","41.814594","-62.582336","o"
"-70.6759","105.62155","28.21505","o"
"-71.822296","-97.484764","80.67972","o"
"-122.93343","-37.130444","41.960545","o"
"-14.027348","120.38403","-77.438934","o"
"75.60745","11.149955","3.3474972","o"
"52.474762","-140.91547","51.115803","o"
"165.20135","-23.315283","-35.41717","o"
"27.299988","32.846912","-34.718365","o"
"-60.82738","-154.49162","84.86748","o"
"-182.8737","-171.9071","109.08346","o"
"-80.57254","88.92063","-35.73366","o"
"34.58252","7.4453254","-20.983564","o"
"57.48605","-121.88679","-12.726677","o"
"85.48061","98.78306","-58.51674","o"
"-72.56199","44.030598","-6.140795","o"
"-95.282875","-63.405987","111.17402","o"
"-98.18789","6.6849694","-23.989283","o"
"39.462803","104.24518","-129.47603","o"
"67.103325","-82.482506","34.90974","o"
"70.47563","-63.91743","74.585594","o"
"49.44045","74.84539","-6.33235","o"
"-36.029385","117.30572","16.647406","o"
"-66.152214","-121.59894","108.990166","o"
"-101.32992","33.233","-17.391413","o"
"8.275402","155.25378","-90.996826","o"
"86.4508","-42.28772","-14.631222","o"
"89.899506","-46.269543","18.114092","o"
"43.24985","73.98668","-71.97357","o"
"-100.856346","35.71285","27.33074","o"
"-168.43892","-117.314064","116.33881","o"
"-50.640316","18.337896","-71.120316","o"
"91.42646","-11.7475","-64.66939","o"
"42.339287","-25.028831","100.55993","o"
"-82.676674","58.89848","49.80942","o"
"-35.67847","89.878174","-123.05216","o"
"-71.09357","-71.97141","5.451683","o"
"66.493904","-86.64707","5.7069545","o"
"88.84381","18.637007","-49.426823","o"
"11.032333","73.18145","61.22583","o"
"-90.22827","5.0506234","73.565254","o"
"6.587278","60.5464","-36.470196","o"
"79.31668","-35.191372","-28.345346","o"
"63.276676","-141.8582","112.93246","o"
"-57.454712","139.75587","-37.68704","o"
"42.49405","5.2101884","-98.8529","o"
"20.244392","-80.66189","21.741251","o"
"-43.954865","40.391098","4.775416","o"
"-55.566517","8.802078","83.132484","o"
"-36.9863","-6.3980083","-22.917719","o"
"62.628693","37.06517","-80.832275","o"
"92.89236","-50.269146","-38.773495","o"
"41.944553","-92.16042","24.87893","o"
"4.284925","121.434","161.06853","o"
"-48.03094","78.76593","-44.238132","o"
"16.967241","-83.673386","-50.518528","o"
"11.902148","-87.723915","30.750528","o"
"-67.50433","108.90334","-1.7897254","o"
"54.92679","25.927206","-1.6271693","o"
"63.519794","-68.971794","76.32697","o"
"-13.744458","130.85753","-60.911335","o"
"-47.753155","39.603394","7.5413604","o"
"-81.70142","-64.06185","24.985472","o"
"12.677879","104.03663","1.8119984","o"
"36.978302","28.671347","-15.6022215","o"
"88.55537","-86.92197","4.8206744","o"
"21.624245","78.954254","-10.903495","o"
"-54.556828","38.021538","46.97116","o"
"-110.11185","-38.38841","61.688404","o"
"-11.5563","94.88094","-39.011562","o"
"89.25494","-25.485252","-59.421772","o"
"133.16447","-47.205578","-46.803528","o"
"4.962528","88.40862","-30.76986","o"
"-118.20052","-84.50645","35.59558","o"
"-91.36377","-101.520164","28.646889","o"
"2.9535942","138.8838","-18.694792","o"
"35.195972","26.626617","-30.581863","o"
"86.83478","-119.93766","-24.418388","o"
"-5.234932","17.770872","19.059479","o"
"-45.592014","93.3505","-6.499546","o"
"-68.732506","-100.703835","52.071472","o"
"22.921408","-15.564235","-43.417995","o"
"79.65247","14.995553","-28.8798","o"
"35.274277","-43.15857","114.033195","o"
"-52.31543","-36.192444","103.17867","o"
"-93.07898","115.224785","-129.24976","o"
"46.24477","-93.69076","-70.063324","o"
"59.986645","-44.7176","27.270094","o"
"24.318441","107.49451","-1.2412452","o"
"-74.74689","114.42666","115.65997","o"
"-143.19875","8.456551","111.98765","o"
"-0.107549034","-91.71453","-134.52751","o"
"108.773346","-28.038492","-113.821266","o"
"-21.961462","-119.002174","109.841125","o"
"-62.014088","-5.0364456","49.51337","o"
"28.809708","29.2936","-139.39331","o"
"93.11375","-67.153305","-10.154786","o"
"5.8396454","-145.83507","185.67468","o"
"-44.522247","66.06827","44.57123","o"
"-55.288494","-54.36021","-134.49341","o"
"19.74107","-56.15739","-135.25392","o"
"7.724043","78.26762","-82.263954","o"
"0.12614377","50.987537","74.26193","o"
"-31.458979","-72.35972","136.08344","o"
"-12.830209","83.68224","29.998377","o"
"4.7926974","63.3519","-47.45241","o"
"70.46108","-140.67815","46.578125","o"
"128.22012","-39.7303","-39.361156","o"
"46.79805","83.12329","-54.183285","o"
"-78.73702","6.940581","66.00991","o"
"-158.80412","19.886099","-0.26169777","o"
"76.63031","43.20374","-39.023388","o"
"211.25781","-60.45122","124.42033","o"
"8.177699","-46.09967","174.95567","o"
"-208.64363","40.800846","-19.941727","o"
"-125.162476","8.922683","-163.77522","o"
"-0.08851313","-81.67852","0.40156808","o"
"100.47053","62.149597","-18.33651","o"
"112.41105","106.31561","-39.975895","o"
"-157.46771","-86.2969","29.37909","o"
"-198.96216","-46.56341","-36.815807","o"
"5.414646","51.834442","-67.20103","o"
"124.839134","104.51178","-13.958314","o"
"50.009766","-49.578003","73.22149","o"
"-76.81655","25.315111","93.08163","o"
"-35.953224","105.88027","-64.752655","o"
"-16.553276","-31.948301","21.891771","o"
"59.542347","-15.86958","-66.963104","o"
"16.27733","64.29116","-95.80487","o"
"-34.874317","-48.60922","76.57321","o"
"50.155376","-91.07764","102.62076","o"
"10.257745","46.03538","-73.039825","o"
"-37.62788","-78.352425","21.49557","o"
"-44.70296","70.618385","-48.89456","o"
"-44.055893","57.34694","11.991253","o"
"-37.92633","-62.574646","72.14862","o"
"-1.4577667","10.566031","82.62042","o"
"26.5436","70.65204","-78.47057","o"
"28.942602","-94.51307","6.346109","o"
"39.123493","-96.63401","75.204216","o"
"-75.74204","74.92476","-34.850048","o"
"-73.86063","113.876884","-87.57462","o"
"-6.7502327","-101.44205","40.802155","o"
"187.33598","-5.305134","16.332712","o"
"39.235535","85.43701","-52.03951","o"
"-96.01467","-80.99209","98.518684","o"
"-62.663776","30.578959","-36.01314","o"
"59.59146","61.820995","-92.6438","o"
"81.3799","-8.743512","-36.49477","o"
"34.93316","-12.336688","57.34677","o"
"-73.21442","12.72063","119.60389","o"
"-95.59284","35.271805","69.84309","o"
"-24.238005","12.973773","-64.042336","o"
"36.22955","-41.98474","-122.88833","o"
"14.957684","-102.34915","-18.072739","o"
"-69.0941","-9.501132","17.34947","o"
"10.290132","57.55803","22.778177","o"
"59.73544","51.924976","138.90587","o"
"-21.502464","78.60184","54.85628","o"
"24.018896","67.54839","-41.637794","o"
"21.727297","-62.510193","-1.9270388","o"
"65.38002","-100.38787","-59.72853","o"
"-14.656815","84.53985","-28.580053","o"
"-108.273094","34.04562","75.917534","o"
"-37.651505","-5.729368","125.65582","o"
"74.277626","41.60542","-37.647266","o"
"48.114716","71.519554","-8.730508","o"
"-85.24489","-32.746834","-10.830062","o"
"30.005075","-55.800602","-19.607592","o"
"30.917747","-25.13504","-77.188835","o"
"-43.116642","-11.534599","19.04527","o"
"-53.411488","-6.866427","75.64262","o"
"47.202972","61.642136","-51.71645","o"
"110.3562","32.20311","27.42153","o"
"11.693077","-12.177939","90.67886","o"
"-32.054253","11.745181","103.72549","o"
"-97.89161","6.2820296","-91.834145","o"
"68.340904","-37.51209","-95.2972","o"
"157.71088","54.41821","-20.236673","o"
"3.3214111","24.734922","54.72038","o"
"-144.51067","25.467957","75.53881","o"
"-104.743774","-21.626205","65.045784","o"
"70.506226","-91.77664","-1.3619537","o"
"135.59401","-13.083894","-98.243675","o"
"0.12235705","-14.548843","-74.08138","o"
"-97.88462","53.81084","1.5832833","o"
"-141.00136","-8.805451","82.73948","o"
"7.082067","16.40531","-8.839858","o"
"112.605644","46.23512","-38.128113","o"
"118.66644","-19.952179","11.767319","o"
"-24.88093","-73.92492","39.57667","o"
"-178.72997","15.803459","60.89357","o"
"-77.09617","60.65539","-166.38698","o"
"95.84594","-103.48849","-50.737274","o"
"109.97415","-52.08354","-12.282757","o"
"12.196767","161.22589","-45.058727","o"
"-146.27296","58.500996","94.633446","o"
"-66.16157","43.85724","84.078674","o"
"119.15084","-24.511612","-36.410797","o"
"149.65364","-48.53359","-62.75265","o"
"42.715168","-71.35997","50.0992","o"
"-85.24679","-55.15572","124.757996","o"
"-35.93012","48.40872","-91.69961","o"
"75.388466","-31.608948","-17.431067","o"
"35.36806","-56.21139","112.8821","o"
"120.26184","-4.808505","-56.60979","o"
"-69.45411","-42.26708","20.567087","o"
"-175.26697","27.073702","78.21668","o"
"-92.74944","56.47453","-158.06966","o"
"106.396385","-41.21405","-89.76246","o"
"193.98334","6.380799","53.092182","o"
"141.52118","119.029076","0.83203954","o"
"-147.93211","42.48524","16.893621","o"
"-192.30867","-24.9913","37.46285","o"
"30.530237","9.509524","-87.28915","o"
"176.26003","-1.4323158","-82.69361","o"
"111.587105","35.813484","64.0839","o"
"-121.11712","35.18009","52.030884","o"
"-68.00459","65.63616","19.626608","o"
"4.02896","18.651312","-0.9026248","o"
"74.782845","-9.967883","-54.770782","o"
"-42.216034","-68.98814","21.087587","o"
"-54.986378","-88.320404","102.959435","o"
"75.28004","-5.4295807","-113.65759","o"
"32.40071","97.64094","-65.21998","o"
"-172.25081","45.447308","1.3822731","o"
"-82.77927","96.77069","39.567516","o"
"36.56564","57.2423","-34.537304","o"
"51.786865","-22.692839","-10.533223","o"
"-43.497547","16.891905","79.288506","o"
"-5.1209526","98.634544","65.21189","o"
"171.14595","-83.14987","-141.40205","o"
"36.658325","-51.266697","-55.23677","o"
"-187.84184","-30.182673","117.04403","o"
"-11.790009","20.058199","-44.618347","o"
"170.77284","-23.01621","-143.90273","o"
"99.970116","-62.669773","36.16944","o"
"-61.021984","123.91184","39.373653","o"
"-113.62701","-42.90161","46.23706","o"
"-50.347195","-40.243946","113.25762","o"
"79.155174","47.364887","-17.980423","o"
"128.95805","42.70223","-107.16535","o"
"-66.33838","-28.180326","-101.40034","o"
"-203.03786","-3.2794774","89.57012","o"
"8.331474","-16.335176","-81.632484","o"
"104.3231","-11.125728","-79.698845","o"
"72.94805","-9.165447","56.63934","o"
"-29.164557","12.511852","108.513885","o"
"-103.522865","30.170067","53.234333","o"
"12.699321","8.8700485","-88.4797","o"
"99.89893","-34.35984","-35.310085","o"
"21.838934","16.230286","-22.431465","o"
"-149.01176","3.327753","-44.7224","o"
"-92.29721","-23.13225","52.891315","o"
"90.784386","74.82001","-78.407715","o"
"110.80067","9.11061","-45.98463","o"
"91.502625","14.546758","74.214386","o"
"-92.688324","-18.427086","180.22717","o"
"-30.224066","117.98116","8.983644","o"
"79.71295","17.547575","-137.97942","o"
"-108.362755","-81.25254","32.205593","o"
"-87.64701","-1.5732206","50.765194","o"
"65.02122","25.921091","-128.54019","o"
"51.06598","-46.51515","-69.78485","o"
"-41.460835","53.706455","111.9849","o"
"-72.816444","8.556262","89.740944","o"
"78.37107","-57.658203","85.65097","o"
"134.74101","32.228737","-12.534137","o"
"63.459026","-65.85687","-19.182034","o"
"-84.232376","-29.300745","55.49933","o"
"-124.46908","96.230965","33.398987","o"
"23.909937","2.3339336","-76.43447","o"
"91.84847","-101.5192","-16.250208","o"
"56.993244","30.16247","-42.492542","o"
"-91.31225","57.8346","-14.131833","o"
"-121.94219","-44.948643","95.67881","o"
"3.5640042","22.492294","-55.50894","o"
"116.131676","-25.228704","-69.84425","o"
"86.46188","-50.165787","86.02668","o"
"-57.60941","117.10831","-2.249054","o"
"-93.5651","-61.36569","62.229004","o"
"-11.758931","-8.488408","89.72885","o"
"126.40548","22.202517","26.4553","o"
"-13.039617","-41.966606","49.957394","o"
"-50.86498","13.726631","20.057348","o"
"52.45","-124.8772","-86.121216","o"
"6.431572","-8.449588","-24.051138","o"
"7.91396","92.64051","-2.0659676","o"
"11.248807","-114.89011","-9.0935","o"
"16.45472","-23.014162","28.61289","o"
"2.978215","177.56111","35.74356","o"
"-15.73143","-67.911736","56.311077","o"
"35.14355","-52.34192","2.7975483","o"
"66.82897","150.25414","-74.95512","o"
"-36.237286","-69.27422","-14.208729","o"
"-12.351014","-98.58859","41.230686","o"
"31.325777","90.44401","-46.32454","o"
"-39.99531","158.86894","-9.693161","o"
"-34.814598","-78.66107","35.130066","o"
"-72.2864","-19.092993","8.978377","o"
"36.892765","59.130665","-79.80319","o"
"134.06868","-147.80208","7.9294496","o"
"65.32093","67.25486","-39.902477","o"
"-105.03582","85.975624","-40.842873","o"
"-131.61937","-82.54768","148.99878","o"
"-10.2629385","7.87264","-9.063942","o"
"120.86448","-9.236833","-114.06663","o"
"119.08953","-25.14834","125.33025","o"
"-110.0259","33.892014","96.941284","o"
"-30.406332","40.650326","-44.65672","o"
"33.0003","-90.19926","4.2777896","o"
"99.46841","33.12101","-26.780905","o"
"-83.04853","33.40835","-73.79984","o"
"-209.33952","-36.788517","22.106287","o"
"-49.950882","0.7298654","22.312414","o"
"106.36468","-10.504233","-101.14097","o"
"126.13686","18.792381","-32.098896","o"
"92.60559","-56.904938","120.642365","o"
"-93.89856","63.800983","81.732414","o"
"1.863645","79.92797","-56.865967","o"
"-46.40367","-56.798405","22.312834","o"
"-76.14335","-6.727815","51.971325","o"
"82.363","2.5453453","-126.11678","o"
"114.035034","-45.597775","-92.46366","o"
"44.276302","-70.82361","138.46033","o"
"-147.08232","22.641846","53.50021","o"
"10.069646","69.92394","-48.503326","o"
"36.015038","56.566494","-60.50432","o"
"-55.98952","-31.896675","40.63138","o"
"-41.60187","-50.66572","87.9076","o"
"113.65222","7.389421","-51.685192","o"
"37.815235","81.42096","-77.8491","o"
"-40.659794","-13.526306","42.02","o"
"-98.19537","-33.141212","102.100075","o"
"-42.637486","88.79664","-26.645485","o"
"113.23096","-57.439087","-87.3006","o"
"97.90284","-52.390057","-51.650303","o"
"-62.18162","66.00179","20.6535","o"
"-124.56744","-37.924213","101.555336","o"
"-6.409176","-43.154613","40.46014","o"
"147.76292","34.179813","-69.06505","o"
"-1.1701151","7.4775867","30.474806","o"
"-34.06107","27.03273","37.886463","p"
"-58.747498","-2.5383978","23.975214","p"
"74.819435","-27.065943","-128.95863","p"
"73.727875","-33.999702","36.61163","p"
"-84.229774","14.334239","168.16673","p"
"21.056522","7.6067367","-21.11779","p"
"13.6570015","-6.7594757","29.454206","p"
"-90.37033","-109.07041","83.72807","p"
"-51.286587","17.956879","-46.65408","p"
"73.87878","70.55085","-42.440083","p"
"60.936596","-143.14388","74.575775","p"
"89.20267","10.42699","-67.92036","p"
"-1.0100638","159.66814","-64.41715","p"
"-112.993324","58.463394","68.748566","p"
"-97.432976","-130.38129","76.7089","p"
"-9.3031025","-10.406165","-49.949017","p"
"84.21992","36.78679","-72.43883","p"
"78.654625","-41.089767","19.620247","p"
"-39.041122","-30.467184","69.51237","p"
"-90.131226","18.489258","-23.535202","p"
"-11.4975195","29.306475","-59.31087","p"
"17.328049","-106.95884","52.573658","p"
"101.1261","-93.38674","5.8811736","p"
"67.43606","69.72602","-69.51559","p"
"-70.66736","119.52003","-39.40863","p"
"-141.14912","-5.317286","74.38388","p"
"-2.90146","-77.60526","-9.664485","p"
"103.073364","-40.126965","16.491192","p"
"-7.6479683","-56.844593","88.84821","p"
"-44.31967","98.722046","0.31485876","p"
"-12.294887","106.029594","-45.249268","p"
"-11.653557","-87.64071","31.541992","p"
"38.321106","-106.17773","9.1491375","p"
"105.858604","31.884996","-93.678","p"
"39.790054","106.26963","-64.835594","p"
"-78.684395","70.60763","57.601116","p"
"-67.03596","-26.741394","66.132225","p"
"0.34728432","-7.249006","-12.968079","p"
"32.18838","45.01349","7.186295","p"
"-4.8439093","-63.790462","71.21401","p"
"34.23192","26.725657","-72.890724","p"
"61.505947","-16.517097","-124.27133","p"
"-39.17734","-91.238365","94.55755","p"
"-78.33491","-1.4601746","80.244644","p"
"-29.940317","81.714836","-56.38811","p"
"21.51596","29.7809","-31.918116","p"
"60.544098","-177.45555","84.99","p"
"152.98161","41.456383","-31.451782","p"
"-27.64711","95.463554","-12.726743","p"
"-141.01851","-27.78277","68.39377","p"
"-17.169523","-137.3951","3.8525684","p"
"99.444855","47.02599","-83.309906","p"
"51.805622","-35.780396","26.04464","p"
"-71.60875","-4.062243","103.19718","p"
"-63.71173","79.587776","-24.382868","p"
"2.2234128","-23.916628","-7.9569","p"
"80.15731","-103.38892","6.7419925","p"
"107.75428","59.81992","-97.35367","p"
"-37.864964","101.93806","10.018554","p"
"-118.12576","-49.09251","104.878204","p"
"-81.59409","1.0305685","19.186905","p"
"9.706149","53.11894","-51.19229","p"
"36.309635","-38.786194","26.005903","p"
"84.31217","-18.08307","-28.188421","p"
"74.0001","31.753656","-55.757343","p"
"-39.8753","84.05331","1.1824583","p"
"-78.024216","-18.9606","92.90667","p"
"-54.70664","-15.520881","28.186659","p"
"0.77548885","63.36501","-50.8808","p"
"47.79887","3.5415363","11.2174","p"
"66.87293","42.342922","-19.660715","p"
"20.842186","52.96214","-14.949941","p"
"-58.524822","-107.97617","50.350758","p"
"-69.98733","-31.65132","9.87329","p"
"-11.506161","60.269604","-13.626175","p"
"14.931708","-43.35704","70.60013","p"
"14.839705","-50.43167","33.63671","p"
"-37.437748","-14.48688","-14.594392","p"
"4.090326","-7.7110457","-82.25978","p"
"73.42785","-62.15923","32.931034","p"
"-80.915245","-1.3541266","88.635735","p"
"-45.941166","82.11407","-46.675358","p"
"8.790325","57.03714","-11.951108","p"
"45.927643","-86.95093","44.260998","p"
"108.46161","-69.86652","-29.322428","p"
"67.201416","54.118732","-68.82821","p"
"-88.5734","47.22429","38.339268","p"
"-125.48403","-73.65979","60.472454","p"
"-0.7206154","-0.15139516","-57.381542","p"
"77.61663","16.158829","-22.274496","p"
"31.944708","-19.4177","95.10623","p"
"-2.2081468","4.620295","-29.618912","p"
"-61.848392","21.817862","-36.430332","p"
"-34.069263","-94.81408","51.021137","p"
"71.406265","-48.3546","17.707047","p"
"-1.257707","37.124023","-2.823912","p"
"-28.915085","2.5304947","31.143623","p"
"-23.956673","-77.45563","35.386715","p"
"-72.61049","154.6574","-76.94405","p"
"43.50516","55.716305","0.07576052","p"
"86.88681","-43.805477","56.87382","p"
"114.08561","-18.353022","-16.431093","p"
"4.0031753","119.590706","-40.516514","p"
"-138.97993","30.472136","29.967234","p"
"-68.240776","-53.291626","20.165592","p"
"62.83693","28.645369","-28.315588","p"
"94.99824","-27.616396","35.223225","p"
"-50.5058","-83.21531","57.386288","p"
"-96.47128","43.836838","-24.777178","p"
"-16.491688","85.89596","-63.30304","p"
"10.502208","4.1838555","29.700546","p"
"72.06434","-144.50108","43.14647","p"
"101.93301","-15.45837","-60.50107","p"
"60.278305","101.98916","-44.064472","p"
"-92.962524","110.35136","23.480654","p"
"-161.98308","-57.130646","90.30819","p"
"-124.57113","-75.983795","3.7731411","p"
"4.291597","89.595764","-91.25433","p"
"99.46674","-1.5316162","3.2057855","p"
"72.51249","-129.59064","49.16392","p"
"160.29378","39.33615","-43.563778","p"
"-7.778702","108.924095","-68.503746","p"
"-114.53959","17.105772","67.16678","p"
"-135.48708","-24.006355","69.23682","p"
"-53.030594","47.23529","-10.009317","p"
"82.84968","36.09213","-56.681904","p"
"148.60948","-96.03306","-24.4712","p"
"44.140293","-104.21809","48.09106","p"
"-123.07965","-105.581566","29.832117","p"
"-125.819","31.383326","1.239453","p"
"-27.191208","211.80322","-23.708998","p"
"-7.4324837","138.04665","16.43722","p"
"4.5928826","-122.00449","41.705235","p"
"30.296236","-214.9386","-8.282888","p"
"120.23527","-103.73783","-38.463642","p"
"115.680534","62.807404","-57.264874","p"
"29.662453","129.98341","-13.518779","p"
"-75.714134","65.94719","17.538876","p"
"-85.06529","-72.89673","87.431496","p"
"-88.512184","17.024899","113.16315","p"
"9.512645","33.551968","-104.653175","p"
"60.343952","-20.278402","-157.56618","p"
"66.89498","-66.89306","15.152333","p"
"9.884879","-44.386456","155.35786","p"
"-38.813297","36.303173","73.3482","p"
"-8.110101","60.61421","-110.29977","p"
"14.468539","13.05069","-103.87278","p"
"-69.186615","-47.389954","71.376434","p"
"-57.782925","-95.437614","135.31612","p"
"77.84052","-20.484558","-9.2658205","p"
"123.7759","46.530384","-98.99841","p"
"-10.517006","52.907608","-75.53232","p"
"-108.66801","-3.708007","82.51469","p"
"-93.74561","-28.814766","149.66833","p"
"30.120071","42.88811","98.65725","p"
"99.37409","2.5477607","-38.038265","p"
"1.7924347","-30.435745","43.824673","p"
"-85.32891","62.397785","32.234592","p"
"-26.809336","25.196037","-116.475426","p"
"92.00262","-48.11969","-101.22477","p"
"133.88557","52.391674","-110.895546","p"
"-49.907597","81.65712","-22.375496","p"
"-84.04456","-34.569523","90.71937","p"
"-92.32406","-45.814167","117.44946","p"
"-38.391445","95.64044","6.037375","p"
"12.223218","126.21301","-64.45358","p"
"35.247883","-69.11874","1.9254786","p"
"74.71255","-143.34186","-8.917285","p"
"99.726006","-60.19438","-108.97936","p"
"-17.489157","-20.38018","-58.176147","p"
"-98.574715","-53.028706","94.30753","p"
"-36.843967","-13.522588","135.73048","p"
"67.28306","26.570677","-16.920332","p"
"84.42843","-2.785796","-19.045288","p"
"-84.07384","-5.085976","123.86312","p"
